,id,user_name,tweet_date,tweet_text,punc_text,scores,compound,sentiment,sentiment_bin,vaccine
1600,1.34279e+18,H24 News Ireland,26-12-2020 11:23,The rollout of the Pfizer-BioNTech Covid-19 across Europe is under way following approval on Monday by the European… https://t.co/SY2gt4nFQT,The rollout of the PfizerBioNTech Covid19 across Europe is under way following approval on Monday by the European,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.4767}",0.4767,positive,1,['pfizer']
1601,1.34277e+18,Financial Mirror,26-12-2020 09:43,"#Cyprus will be taking delivery at noon on Saturday of first 10,000 #coronavirus #vaccines from #PfizerBioNTech, th… https://t.co/djcZ492dzH",Cyprus will be taking delivery at noon on Saturday of first 10000 coronavirus vaccines from PfizerBioNTech th,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1602,1.34276e+18,Eduardo Ruíz-Duarte ⭔,26-12-2020 09:19,"Found a beautiful article via @esteban  (thanks! it is amazing) on how the #vaccine from #Pfizer works, I will try… https://t.co/9s5Yn33jCP",Found a beautiful article via esteban thanks it is amazing on how the vaccine from Pfizer works I will try,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.891}",0.891,positive,1,['pfizer']
1603,1.34276e+18,Miss Go,26-12-2020 08:53,"An Irish boy writes to #Pfizer requesting a vaccination for Santa, and receives a reply from its C.E.O. - The New Y… https://t.co/ziMALvErDU",An Irish boy writes to Pfizer requesting a vaccination for Santa and receives a reply from its CEO The New Y,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1604,1.34273e+18,Khaleej Times,26-12-2020 07:26,"Covid-19 coronavirus will stay with us for next 10 years: @BioNTech CEO 

#PfizerBioNTech #CovidVaccines  https://t.co/04lymNxwGh",Covid19 coronavirus will stay with us for next 10 years BioNTech CEO PfizerBioNTech CovidVaccines,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1605,1.34273e+18,Jackie Rios,26-12-2020 07:16,"I guess you can call me the Vaccine Pro... 🤪🎄💉

#COVID19 #DontHateThePlayaz #happyholidays2020 #PfizerBioNTech https://t.co/jGzgXInUeE",I guess you can call me the Vaccine Pro COVID19 DontHateThePlayaz happyholidays2020 PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1606,1.34273e+18,🦅 Eagle Eye 🍁,26-12-2020 07:04,"#Chicago area hospital pauses #COVID_19 vaccinations following #allergicreactions 
#CoronaVaccine #COVID19Vaccine… https://t.co/GCS1JnLBgU",Chicago area hospital pauses COVID_19 vaccinations following allergicreactions CoronaVaccine COVID19Vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1607,1.34271e+18,Dr.Nēēt Files📘,26-12-2020 05:43,"Mera number kab aayega 🤔
 I am already shivering -70 C ❄️ 🥶 
#Vaccine #PfizerBioNTech https://t.co/SS8mieSRYg",Mera number kab aayega I am already shivering 70 C Vaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,positive,1,['pfizer']
1608,1.3427e+18,Dr. Alexea Gaffney,26-12-2020 05:23,Feeling mostly back to normal. Day 2 post #pfizerbiontech #covid19vacccine #notthrowingawaymyshot #thisisourshot… https://t.co/hVQTg3ZH3C,Feeling mostly back to normal Day 2 post pfizerbiontech covid19vacccine notthrowingawaymyshot thisisourshot,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}",0.128,positive,1,['pfizer']
1609,1.3427e+18,UP_Midlands,26-12-2020 05:12,"#coronavirus #vaccine a miraculous result of frontiers of modern Biotechnology &amp; information technology!
Entire dev… https://t.co/uzrvbgWJVm",coronavirus vaccine a miraculous result of frontiers of modern Biotechnology amp information technology Entire dev,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1610,1.34269e+18,Lovin Dubai | لوڤن دبي,26-12-2020 04:30,"The 95% effective, Pfizer vaccine is being rolled out for ALL Dubai residents starting today... FREE of cost!!!😍💯… https://t.co/dnd4ZYmYHV",The 95 effective Pfizer vaccine is being rolled out for ALL Dubai residents starting today FREE of cost,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7983}",0.7983,positive,1,['pfizer']
1611,1.34269e+18,Green Parrot,26-12-2020 04:27,Tony Blair makes a good point! One shot for everyone to curb the pandemic NOW! #SARSCoV2  #vaccination… https://t.co/TMNhM7ena8,Tony Blair makes a good point One shot for everyone to curb the pandemic NOW SARSCoV2 vaccination,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,positive,1,[]
1612,1.34424e+18,Brifly.,30-12-2020 11:17,Singapore on December 30 became the first Asian country to begin its vaccination programme with Pfizer-BioNTech's C… https://t.co/eQjLnA9uTn,Singapore on December 30 became the first Asian country to begin its vaccination programme with PfizerBioNTechs C,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1613,1.34392e+18,GetVaccinated,29-12-2020 13:52,"Three sizes available on my Etsy shop

https://t.co/oITZsEGRU1

#igottheshot #vaccination #vaccine #vaccinated… https://t.co/QKcr6ZQU1e",Three sizes available on my Etsy shop igottheshot vaccination vaccine vaccinated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1614,1.34349e+18,The African Mirror,28-12-2020 09:37,"EXPLAINER-Where are we in the COVID-19 vaccine race?
#COVID19 #vaccine #PfizerBioNTech 
 https://t.co/tGiXB2UVMN https://t.co/BPcVagn6RR",EXPLAINERWhere are we in the COVID19 vaccine race COVID19 vaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1615,1.34325e+18,Anna Maria Corazza B,27-12-2020 17:49,"Finally, #vaccine started in all the EU. #vaccineday is truly historic bringing hope and relief to millions of peop… https://t.co/Ili3QtXldc",Finally vaccine started in all the EU vaccineday is truly historic bringing hope and relief to millions of peop,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.836}",0.836,positive,1,[]
1616,1.34324e+18,TotalTourist ✖️ CASHBOT,27-12-2020 17:14,"BMW M4 GT4 | BioNTech No.63

UNDER CONSTRUCTION... to save your little behinds. @thegranturismo

#GTSport… https://t.co/2cav2WIl0t",BMW M4 GT4 BioNTech No63 UNDER CONSTRUCTION to save your little behinds thegranturismo GTSport,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.4939,positive,1,[]
1617,1.34324e+18,𝓛𝓸𝓻𝓭_𝓝𝓲𝓬𝓸𝓵𝓪𝓼𝓧,27-12-2020 16:40,"Go Go Go! 🙏💉
#PfizerBioNTech https://t.co/RgRqcHzXPL",Go Go Go PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1618,1.34323e+18,Belinda Birnbaum MD,27-12-2020 16:11,"For my fellow docs and science nerds, a Sunday morning vaccine cheer: Gimme an” A” a “C” a “G” a “U”.  What’s that… https://t.co/uBqEOH9bHE",For my fellow docs and science nerds a Sunday morning vaccine cheer Gimme an A a C a G a U Whats that,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5106}",0.5106,positive,1,[]
1619,1.34323e+18,IANS Tweets,27-12-2020 16:08,"The #EuropeanUnion on Sunday officially started rolling out a mass vaccination campaign against #COVID19.

The camp… https://t.co/TzmyA1JM4B",The EuropeanUnion on Sunday officially started rolling out a mass vaccination campaign against COVID19 The camp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1620,1.34323e+18,Fairness First,27-12-2020 16:00,The comparison of #vaccines poses the question: shouldn't #Moderna use it's capacity to produce the vaccine of… https://t.co/zdC4N8EOgu,The comparison of vaccines poses the question shouldnt Moderna use its capacity to produce the vaccine of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['moderna']
1621,1.34322e+18,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,27-12-2020 15:58,@vonderleyen No love lost #eu27 #theeu #eu #eunations #eucountries #euparliament #eupoliticians #vonderleyen… https://t.co/zLCgtsw7Cy,vonderleyen No love lost eu27 theeu eu eunations eucountries euparliament eupoliticians vonderleyen,"{'neg': 0.254, 'neu': 0.508, 'pos': 0.237, 'compound': 0.1779}",0.1779,positive,1,[]
1622,1.34322e+18,𝓒 🍇,27-12-2020 15:48,"Elle a snifé ? 😱 hey, take it easy ! respire calmement 🤪 #nonauvaccin #SARSCoV2 #PfizerBioNTech https://t.co/PUvArwhpUB",Elle a snifé hey take it easy respire calmement nonauvaccin SARSCoV2 PfizerBioNTech,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,positive,1,['pfizer']
1623,1.34322e+18,Alexandra,27-12-2020 15:46,"@StateDept @realDonaldTrump Today arrived COVID19 Vaccine in Italy by #PfizerBioNTech 
Thanks President Trump to gi… https://t.co/ao2wv2zxcM",StateDept realDonaldTrump Today arrived COVID19 Vaccine in Italy by PfizerBioNTech Thanks President Trump to gi,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,positive,1,['pfizer']
1624,1.34322e+18,Rick Keller - Georgia on My Mind 🍑,27-12-2020 15:38,"A full day after I had received the #PfizerBioNTech #SARSCoV2  #COVID19 vaccine, all is well. 👍🏼 The arm soreness a… https://t.co/YMrnxNviYr",A full day after I had received the PfizerBioNTech SARSCoV2 COVID19 vaccine all is well The arm soreness a,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",0.2732,positive,1,['pfizer']
1625,1.34322e+18,مہر المعین المعلوم,27-12-2020 15:35,I don't want to rattle your unwavering confidence in #PfizerBioNTech or any other #COVID19 #vaccines but I must say… https://t.co/5rCgW8I2Hh,I dont want to rattle your unwavering confidence in PfizerBioNTech or any other COVID19 vaccines but I must say,"{'neg': 0.061, 'neu': 0.821, 'pos': 0.118, 'compound': 0.2591}",0.2591,positive,1,['pfizer']
1626,1.34321e+18,Abu Khanjar al-Amriki,27-12-2020 15:17,"Now for some light hearted fun: 
I know someone who took the #PfizerVaccine 

#TheVaccine #PfizerBioNTech… https://t.co/mJla50xqNe",Now for some light hearted fun I know someone who took the PfizerVaccine TheVaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",0.5106,positive,1,['pfizer']
1627,1.34321e+18,Pallavi Iyer MD,27-12-2020 15:16,"I have had the same excitement as kids have waiting for Santa to come. Went to sleep early, woke up before the alar… https://t.co/DbzvYMFS4D",I have had the same excitement as kids have waiting for Santa to come Went to sleep early woke up before the alar,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4939}",0.4939,positive,1,[]
1628,1.34321e+18,The whalewatcher,27-12-2020 15:14,"So it begins. #VaccineDay #PfizerBioNTech #Moderna #AstraZeneca #Europe #EU #Hope
https://t.co/Qz7wPAE1AO",So it begins VaccineDay PfizerBioNTech Moderna AstraZeneca Europe EU Hope,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,positive,1,"['pfizer', 'astrazeneca', 'moderna']"
1629,1.34321e+18,Dazzy 🇪🇺,27-12-2020 15:13,"Covid-19 vaccination part 1, done 💉 ✅ #COVIDー19 #vaccination #PfizerBioNTech #NHS https://t.co/x3fxA7FtbZ",Covid19 vaccination part 1 done COVIDー19 vaccination PfizerBioNTech NHS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1630,1.34321e+18,"Tayyaba Ali, MD",27-12-2020 14:52,Please do not circulate false rumors wildly around social media and online discussion groups that a nurse died afte… https://t.co/zdkbxNNXSk,Please do not circulate false rumors wildly around social media and online discussion groups that a nurse died afte,"{'neg': 0.164, 'neu': 0.731, 'pos': 0.105, 'compound': -0.3182}",-0.3182,negative,-1,[]
1631,1.34319e+18,ECOMNEWSMED,27-12-2020 14:00,#Lebanon signed an $ 18 million deal with #PfizerBioNTech for 1.5 million doses expected in February. This agreemen… https://t.co/WA0f1mThzT,Lebanon signed an 18 million deal with PfizerBioNTech for 15 million doses expected in February This agreemen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1632,1.34317e+18,Saju Mathew MD MPH,27-12-2020 12:13,Done! So thankful! #PfizerBioNTech https://t.co/mAPerqfQYQ,Done So thankful PfizerBioNTech,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.6115}",0.6115,positive,1,['pfizer']
1633,1.34317e+18,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,27-12-2020 12:02,"Newsreader at 11.00 on #R4 announced Europe was starting administration of "" #PfizerBioNTech Coronavirus “ ! (Word #vaccine omitted!)",Newsreader at 1100 on R4 announced Europe was starting administration of PfizerBioNTech Coronavirus Word vaccine omitted,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1634,1.34316e+18,The Jerusalem Post,27-12-2020 12:00,"A happy day across #Europe as the #EuropeanUnion begins to roll out the #PfizerBioNTech #vaccine, ""Vaccination is t… https://t.co/pbJXAvL77D",A happy day across Europe as the EuropeanUnion begins to roll out the PfizerBioNTech vaccine Vaccination is t,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}",0.5719,positive,1,['pfizer']
1635,1.34316e+18,Waleed ﮼حَمُّور,27-12-2020 11:53,One shot at a time ... 💉 #PfizerBioNTech https://t.co/AUFj2lWJIW,One shot at a time PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1636,1.34315e+18,VIVEK DAMLE,27-12-2020 11:16,95 is the the new 💯 #PfizerBioNTech #Moderna and now #AstraZeneca 👏🏻,95 is the the new PfizerBioNTech Moderna and now AstraZeneca,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,"['pfizer', 'astrazeneca', 'moderna']"
1637,1.34313e+18,ECOMNEWSMED,27-12-2020 10:00,"#Lebanon, a country of more than six million people, has signed an $ 18 million agreement with #PfizerBioNTech for… https://t.co/VV7phdkEzZ",Lebanon a country of more than six million people has signed an 18 million agreement with PfizerBioNTech for,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,positive,1,['pfizer']
1638,1.34311e+18,The Jerusalem Post,27-12-2020 08:03,"On Sunday morning, #Cyprus officially began to roll out the #PfizerBioNTech #Covid vaccine, targeting pensioners in… https://t.co/QrB4M1YF1w",On Sunday morning Cyprus officially began to roll out the PfizerBioNTech Covid vaccine targeting pensioners in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1639,1.3431e+18,Yle News,27-12-2020 07:59,"#Finland took delivery of a first batch of the #PfizerBioNTech #coronavirus vaccine on Saturday, with the first vac… https://t.co/hgQO8ZjU7a",Finland took delivery of a first batch of the PfizerBioNTech coronavirus vaccine on Saturday with the first vac,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1640,1.3431e+18,The Arabian Stories,27-12-2020 07:48,"Oman on Sunday launched the coronavirus vaccination programme on with His Excellency Dr. Ahmed Al Saidi, Minister o… https://t.co/Fz6Ny1EZLq",Oman on Sunday launched the coronavirus vaccination programme on with His Excellency Dr Ahmed Al Saidi Minister o,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6124}",0.6124,positive,1,[]
1641,1.3431e+18,ECOMNEWSMED,27-12-2020 07:30,#Kuwait approved the #PfizerBioNTech vaccine in December and a site has been set up for people wishing to be vaccin… https://t.co/TUI45QiphE,Kuwait approved the PfizerBioNTech vaccine in December and a site has been set up for people wishing to be vaccin,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5719}",0.5719,positive,1,['pfizer']
1642,1.34309e+18,Osama Bin Javaid,27-12-2020 07:22,EU launches #PfizerBioNTech vaccine rollout across the bloc https://t.co/vCGSh3qXqj,EU launches PfizerBioNTech vaccine rollout across the bloc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1643,1.34308e+18,Аbdullah Jomaah,27-12-2020 06:38,"Vaccinated with #PfizerBioNTech #COVID19Vaccine 
Thank you @SaudiMOH 🇸🇦💚 https://t.co/IoYRLnb0Uz",Vaccinated with PfizerBioNTech COVID19Vaccine Thank you SaudiMOH,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,positive,1,['pfizer']
1644,1.34308e+18,Business Today,27-12-2020 06:36,"101-year-old woman first in Germany to receive Pfizer-BioNTech vaccine against coronavirus
#PfizerBioNTech… https://t.co/SStGUz5ALt",101yearold woman first in Germany to receive PfizerBioNTech vaccine against coronavirus PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1645,1.34306e+18,Anuja Chandramouli,27-12-2020 05:19,Some concerns about the #Pfizervaccine raised by #letitiawright for which she was unfairly attacked.… https://t.co/h1fs79nxTt,Some concerns about the Pfizervaccine raised by letitiawright for which she was unfairly attacked,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}",-0.4588,negative,-1,['pfizer']
1646,1.34305e+18,New Straits Times,27-12-2020 04:10,"#NSTnation ""The (non-disclosure) agreement is a contract. Thus, a breach of confidentiality amounts to a breach of… https://t.co/Vfp6PrtVBJ",NSTnation The nondisclosure agreement is a contract Thus a breach of confidentiality amounts to a breach of,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}",0.4939,positive,1,[]
1647,1.34304e+18,Chris Lancashire,27-12-2020 04:02,"@AlanBixter @drajm @NjbBari3 @devisridhar @YouAreLobbyLud @FDA @TGAgovau As a consumer, I would like to be informed… https://t.co/J63jFC1O1R",AlanBixter drajm NjbBari3 devisridhar YouAreLobbyLud FDA TGAgovau As a consumer I would like to be informed,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,positive,1,[]
1648,1.34303e+18,Niall Buckley,27-12-2020 02:45,"Super grateful to have received a #PfizerBioNTech #SARSCoV2 #vaccine today. 

I encourage everyone out there to do… https://t.co/wkumCcMaPo",Super grateful to have received a PfizerBioNTech SARSCoV2 vaccine today I encourage everyone out there to do,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8807}",0.8807,positive,1,['pfizer']
1649,1.34302e+18,Gulf News,27-12-2020 02:30,"COVID-19: How you can book an appointment for the Pfizer-BioNTech vaccine in #Dubai 

Vaccine is available at six h… https://t.co/8bUEmc35Qu",COVID19 How you can book an appointment for the PfizerBioNTech vaccine in Dubai Vaccine is available at six h,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,['pfizer']
1650,1.34301e+18,New Straits Times,27-12-2020 02:04,#NSTworld  101-year-old woman in an elderly care home became the first person in #Germany to be inoculated against… https://t.co/LP7XNtucca,NSTworld 101yearold woman in an elderly care home became the first person in Germany to be inoculated against,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",0.4939,positive,1,[]
1651,1.34299e+18,Joseph Daoud,27-12-2020 00:37,"Registered Nurse from Nashville,TN after taking the SARS-COV-2 vaccine -... https://t.co/RlnN9fQogW via @YouTube… https://t.co/AY7U7wJ5ej",Registered Nurse from NashvilleTN after taking the SARSCOV2 vaccine via YouTube,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1652,1.34299e+18,Nidhi Palacios,27-12-2020 00:34,Got my #COVID19 vaccine 💉 early morning on December 24th. #CovidVaccine #PfizerBioNTech #hope https://t.co/4phLxfGyo6,Got my COVID19 vaccine early morning on December 24th CovidVaccine PfizerBioNTech hope,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,positive,1,['pfizer']
1653,1.34299e+18,Ramona,27-12-2020 00:28,Where is #tiffanydover ? Why no one has news from her ? 🤔 #Vaccin #CovidVaccine #covid #Pfizer #PfizerBioNTech… https://t.co/fqzGVuJEFW,Where is tiffanydover Why no one has news from her Vaccin CovidVaccine covid Pfizer PfizerBioNTech,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,-1,['pfizer']
1654,1.34299e+18,AlejandroBerlino,27-12-2020 00:21,BILL GATES &amp; WALTER WHITE ON - BREAKING GATES - Painting by Alejandro Be... https://t.co/SgDDtNj38Z via @YouTube… https://t.co/N0WRgOMLkr,BILL GATES amp WALTER WHITE ON BREAKING GATES Painting by Alejandro Be via YouTube,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1655,1.34298e+18,Alexandra Ritts,26-12-2020 23:59,Words can’t express how grateful I am to all those who made the COVID vaccines possible and looking forward to the… https://t.co/Bs1sRg0qFd,Words cant express how grateful I am to all those who made the COVID vaccines possible and looking forward to the,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.357}",-0.357,negative,-1,[]
1656,1.34297e+18,Annoyed Scientist,26-12-2020 23:17,@DailyMailUK While I trust the #Pfizervaccine I would never trust the Oxford. Have you seen the kind of moronic twa… https://t.co/N7xgFdA1c8,DailyMailUK While I trust the Pfizervaccine I would never trust the Oxford Have you seen the kind of moronic twa,"{'neg': 0.156, 'neu': 0.586, 'pos': 0.258, 'compound': 0.3832}",0.3832,positive,1,['pfizer']
1657,1.34554e+18,ʙɪɢ ᴡɪʟʟ🍁,03-01-2021 01:33,"⛔ Hamilton PSW suffers rare, but severe reaction to #COVID19 vaccine

⛔ The PSW suffered seizures and for a “brief… https://t.co/ET0Y4gdoFB",Hamilton PSW suffers rare but severe reaction to COVID19 vaccine The PSW suffered seizures and for a brief,"{'neg': 0.411, 'neu': 0.589, 'pos': 0.0, 'compound': -0.8674}",-0.8674,negative,-1,[]
1658,1.34547e+18,based queen,02-01-2021 20:29,When the CEO of #PfizerBioNTech won’t even take the vaccine....how are you guys still this blind?,When the CEO of PfizerBioNTech wont even take the vaccinehow are you guys still this blind,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.481}",-0.481,negative,-1,['pfizer']
1659,1.34416e+18,MalaysiaNow,30-12-2020 05:59,"People aged 70 and above will get the vaccine starting in February. 

#mnownews #covid19 #singapore #vaccine… https://t.co/cxhK1ZxUdD",People aged 70 and above will get the vaccine starting in February mnownews covid19 singapore vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1660,1.34369e+18,Giuseppe Ciccone,28-12-2020 22:53,Heavily Recommended - simplified and clear explanation of the #PfizerBioNTech SARS-CoV-2 Vaccine  https://t.co/VCM9oQO1KR,Heavily Recommended simplified and clear explanation of the PfizerBioNTech SARSCoV2 Vaccine,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}",0.5267,positive,1,['pfizer']
1661,1.34369e+18,"Felicia A. Henderson, JD, Esq. (NY Bar)",28-12-2020 22:47,France has now administered a first dose of #PfizerBioNTech vaccine to a total of 50 people (no zeros missing). I p… https://t.co/nYuPEPEiUG,France has now administered a first dose of PfizerBioNTech vaccine to a total of 50 people no zeros missing I p,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negative,-1,['pfizer']
1662,1.34368e+18,Ozymandias,28-12-2020 22:15,"@FLAHAULT @ZeClint Well, check page 132 of #PfizerBioNTech Covid19 vaccine protocol, they highly recommend women to… https://t.co/pIGzhQFpNy",FLAHAULT ZeClint Well check page 132 of PfizerBioNTech Covid19 vaccine protocol they highly recommend women to,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5984}",0.5984,positive,1,['pfizer']
1663,1.34367e+18,Ms.MeganJustice,28-12-2020 21:35,A side-by-side comparison of the Pfizer/BioNTech and Moderna vaccines  #vaccine #CovidVaccine #PfizerBioNTech… https://t.co/yzX1FArV75,A sidebyside comparison of the PfizerBioNTech and Moderna vaccines vaccine CovidVaccine PfizerBioNTech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,"['pfizer', 'moderna']"
1664,1.34367e+18,damatriarch06,28-12-2020 21:25,"Twittervers:
Have u taken the Pfizer or Moderna vaccine &amp; it has been at least three days since you did? Wud you pl… https://t.co/fh51DK7VnX",Twittervers Have u taken the Pfizer or Moderna vaccine amp it has been at least three days since you did Wud you pl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,"['pfizer', 'moderna']"
1665,1.34366e+18,Fat Cat,28-12-2020 20:29,#PfizerBioNTech vaccine is in a bottle containing 5 doses. It need to be prepared by healthcare personnel remixing… https://t.co/VjEwrxVpSb,PfizerBioNTech vaccine is in a bottle containing 5 doses It need to be prepared by healthcare personnel remixing,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.2263}",0.2263,positive,1,['pfizer']
1666,1.34365e+18,Marc Siegel MD,28-12-2020 20:20,Getting the COVID-19 vaccine: Where should we stand in the waiting line? https://t.co/sLd1HQ1ALG @DrMarcSiegel… https://t.co/r0vD9TGne9,Getting the COVID19 vaccine Where should we stand in the waiting line DrMarcSiegel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neuteral,0,[]
1667,1.34365e+18,The National,28-12-2020 20:15,#Coronavirus: the first person to receive the #PfizerBioNTech vaccine in #Dubai shares what it means to him https://t.co/poX8zpfQz8,Coronavirus the first person to receive the PfizerBioNTech vaccine in Dubai shares what it means to him,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}",0.296,positive,1,['pfizer']
1668,1.34365e+18,Fat Cat,28-12-2020 20:10,#PfizerBioNTech The Germans made a huge mistake - WorldEnglish - on https://t.co/Zut6IKXf6y https://t.co/ULD3Pky9p8,PfizerBioNTech The Germans made a huge mistake WorldEnglish on,"{'neg': 0.224, 'neu': 0.561, 'pos': 0.215, 'compound': -0.0258}",-0.0258,negative,-1,['pfizer']
1669,1.34364e+18,Arab News,28-12-2020 19:18,"Lebanon is reserving nearly 2 million doses of #PfizerBioNTech #vaccine to fight #coronavirus, an amount that cover… https://t.co/1uUtrMT82z",Lebanon is reserving nearly 2 million doses of PfizerBioNTech vaccine to fight coronavirus an amount that cover,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}",-0.3818,negative,-1,['pfizer']
